,time,likes,no:rt,clean_tweet,sentiment,polarity,subjectivity
164,"2021-04-13, 03:15",0,0,The current price of Bitcoin is 60974 00 The current price of BCash is 674 74 or 0 01106603 BTC The current pr,neutral,0.0,0.4000000000000001
165,"2021-04-13, 03:18",0,154,RT I m giving away 50 worth of DOT LINK UNI BNB 5 lucky people will be picked You choose which coin you w,positive,0.31666666666666665,0.4666666666666667
166,"2021-04-13, 03:20",1,0,1 Bitcoin price is 60839 82 0 91 1h 2 Ethereum price is 2169 54 0 80 1h 3 Binance Coin price is 572 50,neutral,0.0,0.0
167,"2021-04-13, 03:20",0,0,HSBC bans clients from buying shares of MicroStrategy which has become known for its massive bitcoin purchases,neutral,0.0,1.0
168,"2021-04-13, 03:24",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
169,"2021-04-13, 03:28",0,2911,RT Bitcoin SV Giveaway I will give 100 in BSV to 1 person in 24 hours Like Retweet amp Follow,neutral,0.0,0.0
170,"2021-04-13, 03:28",0,0,Will create a cocktail of surprises for us Pump Pump Pump Get ready for IMO Sale,positive,0.2,0.5
171,"2021-04-13, 03:29",0,0,Half hourly price update USDT BSV Bitcoin 263 14 Dead forks BTC Blockstream Turd Coin 60694 27 BCH BTrash 676 00,negative,-0.18333333333333335,0.2833333333333333
172,"2021-04-13, 03:29",0,1,RT The price of Spaghetti alla Carbonara is 18 074 Satoshis or 0 00018074 BTC 1 BTC 60 805 00 USD 1 USD 1 645 Sat on M,neutral,0.0,0.0
173,"2021-04-13, 03:29",0,1,RT Price of Bitcoin U 60 830 56 U 50 941 29 R 350 281 00 24H change 1 92 Week change 3 50 Month ch,neutral,0.0,0.0
174,"2021-04-13, 03:38",0,3,RT My thoughts on bitcoin right now I think it will close a tiny red daily candle now and just after 0 00 GMT will gain press,positive,0.07142857142857142,0.2589285714285714
175,"2021-04-13, 03:38",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
176,"2021-04-13, 03:42",1,0,Just stick to bitcoin which has been such a great investment past 10 years Many youngsters have bou,positive,0.2625,0.5
177,"2021-04-13, 03:46",3,0,Ring me when 1 00 000,neutral,0.0,0.0
178,"2021-04-13, 03:48",0,0,Daily bitcoin update Rising again 1 Bitcoin equals 60 790 00 United States Dollar After 61 K it will be racing,neutral,0.0,0.0
179,"2021-04-13, 03:48",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
180,"2021-04-13, 03:51",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
181,"2021-04-13, 03:52",0,1,RT Bitcoin BTC Current Price 61 048 14 1 Hour 1 00 24 Hours 1 89 7 Days 3 79 btc bitcoin,neutral,0.0,0.4
182,"2021-04-13, 03:58",39,22,ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More deta,positive,0.3181818181818182,0.4772727272727273
183,"2021-04-13, 03:59",0,0,Half hourly price update USDT BSV Bitcoin 262 58 Dead forks BTC Blockstream Turd Coin 60552 65 BCH BTrash 676 00,negative,-0.18333333333333335,0.2833333333333333
184,"2021-04-13, 03:59",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
185,"2021-04-13, 04:00",0,0,The price of Spaghetti alla Carbonara is 18 192 Satoshis or 0 00018192 BTC 1 BTC 60 410 70 USD 1 USD 1 655 Sat,neutral,0.0,0.0
186,"2021-04-13, 04:00",1,0,Crypto Google Search Volumes previous 7 days btc cryptocurrency crypto bitcoin dogecoin cardano ADA,negative,-0.16666666666666666,0.16666666666666666
187,"2021-04-13, 04:00",0,0,Top 5 cryptocurrencies Daily price Bitcoin 61045 0 0000000 Ripple 1 46 0 0000000 Ethereum 2051 0,positive,0.25,0.25
188,"2021-04-13, 04:00",0,0,on the 04 13 2021 at 04 00 1BTC was worth 60522 00 Bitcoin Crypto BotcoinUSD Bitfinex,positive,0.3,0.1
189,"2021-04-13, 04:01",0,0,1 BTC Price Bitstamp 60405 87 USD Coinbase USD btc bitcoin 2021 04 13 00 01,neutral,0.0,0.0
190,"2021-04-13, 04:01",3,0,Crypto prices 12 00 AM 4 13 21 Bitcoin BTC BTC Ethereum ETH Tether USDT,neutral,0.0,0.0
191,"2021-04-13, 04:03",0,4,RT avax AVAXUSD avaxusdt Avalanche coin binance Bitcoin elliot elliott Elliottwave ew EW Avax Avalanche Usdt Usdc,neutral,0.0,0.0
192,"2021-04-13, 04:03",0,0,The current price of bitcoin is 60 457 00 It has increased by 0 120 in the last 24 hours bitcoin btc cryptocurrency,neutral,0.0,0.23333333333333334
193,"2021-04-13, 04:13",0,0,ComBkex ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8,positive,0.13636363636363635,0.45454545454545453
194,"2021-04-13, 04:14",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
195,"2021-04-13, 04:15",0,0,The current price of Bitcoin is 60239 00 The current price of BCash is 673 24 or 0 01117615 BTC The current pr,neutral,0.0,0.4000000000000001
196,"2021-04-13, 04:17",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
197,"2021-04-13, 04:20",0,0,New Bitcoin block 00 c789803f1a74ffcdab4e64e7a07f65e5e97c1d1dd22c 1321 transactions transferred a total of 2024 0,positive,0.06818181818181818,0.6022727272727273
198,"2021-04-13, 04:20",0,0,1 Bitcoin price is 60426 72 0 23 1h 2 Ethereum price is 2162 01 0 01 1h 3 Binance Coin price is 564 0,neutral,0.0,0.0
199,"2021-04-13, 04:27",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
200,"2021-04-13, 04:27",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
201,"2021-04-13, 04:29",0,1,RT Crypto fees avg amp stats for the past 24 hours gt Bitcoin 18 94 tx paid in fees gt Ethereum 13 79 tx paid in f,negative,-0.25,0.25
202,"2021-04-13, 04:33",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
203,"2021-04-13, 04:33",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
204,"2021-04-13, 04:36",1,0,The BTC price is at 60500 00 right now Compared to the last tweet the price has increased by 40 94 0 07,positive,0.14285714285714285,0.3011904761904762
205,"2021-04-13, 04:41",0,0,New Bitcoin block 00 32b0c735e3939f58ecd9fdcbad248bccd400d6c7842e2 1306 transactions transferred a total of 1202,positive,0.06818181818181818,0.6022727272727273
206,"2021-04-13, 04:43",0,7116,RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,neutral,0.0,0.0
207,"2021-04-13, 04:44",0,2428,RT 50 in 24hrs RT Follow me and RT his pinned DM me to sponsor giveaway like this Bitcoin BSC N,neutral,0.0,0.0
208,"2021-04-13, 04:54",14,6,Bitcoin is seemingly gaining bullish momentum above USD 60 000 Ethereum could soon attempt a break above USD,neutral,0.0,0.1
209,"2021-04-13, 05:00",0,0,The price of Spaghetti alla Carbonara is 18 146 Satoshis or 0 00018146 BTC 1 BTC 60 564 90 USD 1 USD 1 651 Sat,neutral,0.0,0.0
210,"2021-04-13, 05:00",0,0,Get up to 100 00 of free Bitcoin 1 Sign up to Swissborg using this link 2 Deposit 50,positive,0.4,0.8
211,"2021-04-13, 05:00",1,0,Top 5 Cryptocurrencies Prices BTC 60 548 24 Bitcoin 0 48 ETH 2 162 16 Ethereum 0 23 BNB 567 7,positive,0.5,0.5
212,"2021-04-13, 05:02",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
213,"2021-04-13, 05:03",1,1,The current price of bitcoin is 60 559 00 It has increased by 0 633 in the last 24 hours bitcoin btc cryptocurrency,neutral,0.0,0.23333333333333334
214,"2021-04-13, 05:04",0,1,RT The current price of bitcoin is 60 559 00 It has increased by 0 633 in the last 24 hours bitcoin btc cryptocurre,neutral,0.0,0.23333333333333334
215,"2021-04-13, 05:09",0,624,RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,neutral,0.0,0.0
216,"2021-04-13, 05:12",0,11,RT New listing in USDT margined perpetual contract Currency BTT Time 15 00 on Apr 7 UTC 8 Bitcoin ETH BKK Blockcha,positive,0.13636363636363635,0.45454545454545453
217,"2021-04-13, 05:13",0,9,RT New Listing BKEX will list TRIBE Trading pair TRIBE USDT Trading time 14 00 on Apr 4 UTC 8,positive,0.13636363636363635,0.45454545454545453
218,"2021-04-13, 05:14",0,0,Guess not I guess ten buck in bitcoin is what I win it should get me to my 2k mark when bitcoin hits the 250 000 00 a pop,positive,0.4,0.2
219,"2021-04-13, 05:15",0,0,The current price of Bitcoin is 60565 00 The current price of BCash is 673 91 or 0 01112705 BTC The current pr,neutral,0.0,0.4000000000000001
220,"2021-04-13, 05:15",0,108,RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,positive,0.13636363636363635,0.45454545454545453
221,"2021-04-13, 05:17",0,12,RT New Listing BKEX will list ILV Trading pair ILV USDT Trading time 16 00 on Apr 1 UTC 8 Mor,positive,0.13636363636363635,0.45454545454545453
222,"2021-04-13, 05:17",0,9,RT ETP Area New added underlyings in ETP Area BTT3L BTT3S Time 15 00 04 01 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
223,"2021-04-13, 05:18",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
224,"2021-04-13, 05:18",0,4,RT ETP Area New added underlyings in ETP Area WAVES3L WAVES3S Time 15 00 03 30 2021 UTC 8 More details htt,positive,0.3181818181818182,0.4772727272727273
225,"2021-04-13, 05:18",8,1,bitcoin btc in SouthAfrica Blocks 679012 Supply 18681126 05832031 R914500 00 R915273 00,neutral,0.0,0.0
226,"2021-04-13, 05:20",1,0,1 Bitcoin price is 60520 52 0 52 1h 2 Ethereum price is 2162 25 0 34 1h 3 Binance Coin price is 571 9,neutral,0.0,0.0
227,"2021-04-13, 05:22",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
228,"2021-04-13, 05:24",0,6,RT New Listing BKEX will list UNCX token Trading pair UNCX USDT Trading time 18 00 on Mar 24 UTC 8,positive,0.13636363636363635,0.45454545454545453
229,"2021-04-13, 05:24",0,6,RT Bitcoin is seemingly gaining bullish momentum above USD 60 000 Ethereum could soon attempt a break above USD 2 200,neutral,0.0,0.1
230,"2021-04-13, 05:24",0,1,RT bitcoin btc in SouthAfrica Blocks 679012 Supply 18681126 05832031 R914500 00 R915273 00 R916,neutral,0.0,0.0
231,"2021-04-13, 05:27",0,6,RT New Listing BKEX will list BOR Trading pair BOR USDT Trading time 22 00 on Mar 20 UTC 8,positive,0.13636363636363635,0.45454545454545453
232,"2021-04-13, 05:29",0,0,Half hourly price update USDT BSV Bitcoin 267 63 Dead forks BTC Blockstream Turd Coin 60600 00 BCH BTrash 676 14,negative,-0.18333333333333335,0.2833333333333333
233,"2021-04-13, 05:29",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
234,"2021-04-13, 05:30",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
235,"2021-04-13, 05:31",0,0,Tue Apr 13 07 31 21 2021 8 39 USD 60 665 00 Wght 231 447 Blk 679 014 Size 1 364 1 Txs 2 266 Pool 26 857 70 3 MB bitcoin,neutral,0.0,0.0
236,"2021-04-13, 05:34",5,2,1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 16,neutral,0.0,0.0
237,"2021-04-13, 05:40",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
238,"2021-04-13, 05:44",0,2,RT 1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 166 66,neutral,0.0,0.0
239,"2021-04-13, 05:45",0,2,RT 1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 166 66,neutral,0.0,0.0
240,"2021-04-13, 05:51",0,0,The BTC price is at 60667 84 right now Compared to the last tweet the price has increased by 1 9 0 00,positive,0.14285714285714285,0.3011904761904762
241,"2021-04-13, 05:57",0,0,Tue Apr 13 07 56 59 2021 0 24 USD 60 662 00 Wght 231 435 Blk 679 017 Size 1 585 3 Txs 1 353 Pool 26 395 70 7 MB bitcoin,neutral,0.0,0.0
242,"2021-04-13, 06:00",0,0,The price of Spaghetti alla Carbonara is 18 116 Satoshis or 0 00018116 BTC 1 BTC 60 664 20 USD 1 USD 1 648 Sat,neutral,0.0,0.0
243,"2021-04-13, 06:00",0,0,5 As Bitcoin BTCUSD never sleeps here is the 2 00 AM EST look on the daily chart for today Tue 13 APR,neutral,0.0,0.0
244,"2021-04-13, 06:00",0,0,Thoughts on BTC Bitcoin See flytheus s idea on TradingView below Trade it here,neutral,0.0,0.0
245,"2021-04-13, 06:03",1,0,on the 04 13 2021 at 06 03 1BTC was worth 60700 00 Bitcoin Crypto BotcoinUSD Bitfinex,positive,0.3,0.1
246,"2021-04-13, 06:05",0,22,RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,positive,0.3181818181818182,0.4772727272727273
247,"2021-04-13, 06:07",0,0,The current price of bitcoin is 60 727 00 It has increased by 0 958 in the last 24 hours bitcoin btc cryptocurrency,neutral,0.0,0.23333333333333334
248,"2021-04-13, 06:07",0,1,RT montail 13 600 BTC has left exchanges in the last 24 hours on this dip 4 16 00 ETH has left today Supply just hit new all time,positive,0.03409090909090909,0.1303030303030303
249,"2021-04-13, 06:08",0,150,RT In one hour 18 00 UTC 2pm EDT new Bitcoin art auction hosted by Dollars Assange by Pascal Boyart 3,positive,0.13636363636363635,0.45454545454545453
250,"2021-04-13, 06:10",0,0,Bitcoin BTC Current Price 60 722 48 1 Hour 0 25 24 Hours 1 00 7 Days 3 01 btc bitcoin,neutral,0.0,0.4
251,"2021-04-13, 06:15",1,0,The current price of Bitcoin is 60763 00 The current price of BCash is 680 15 or 0 01119349 BTC The current pr,neutral,0.0,0.4000000000000001
252,"2021-04-13, 06:15",0,10,RT 2 2 will also hold BTCST Net Deposit amp Trading Competition From April 7 at 00 00 AM to April 11 at 23 5,neutral,0.0,0.0
253,"2021-04-13, 06:20",7,3,Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,neutral,0.0,0.0
254,"2021-04-13, 06:20",0,0,1 Bitcoin price is 60875 59 0 74 1h 2 Ethereum price is 2180 49 0 85 1h 3 Binance Coin price is 563 69,neutral,0.0,0.0
255,"2021-04-13, 06:23",0,48,RT The Cricket is BACK 14 00 GMT IPL Place your bets now 1 SPunjab Kings 1 83 WINNER 2 R,neutral,0.0,0.0
256,"2021-04-13, 06:26",0,3,RT Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,neutral,0.0,0.0
257,"2021-04-13, 06:34",0,1,RT bot REP Rocket Signal detected Pump Alert Detected Last Price 52 50900000 Let s watch the trade live on Binance https,positive,0.06818181818181818,0.2833333333333333
258,"2021-04-13, 06:35",4,0,THIRD PROFIT MADE 76 000 TRADE SUMMARY GBP JPY INVESTED AMOUNT 100 000 00 PROFIT RATE 76 PROFIT MADE,neutral,0.0,0.0
259,"2021-04-13, 06:42",0,6,RT Binance Staking officially launches the 2nd Spring Staking promo a high yield locked staking activity Stake your TR,positive,0.08,0.26999999999999996
260,"2021-04-13, 07:00",0,0,The price of Spaghetti alla Carbonara is 18 104 Satoshis or 0 00018104 BTC 1 BTC 60 703 50 USD 1 USD 1 647 Sat,neutral,0.0,0.0
261,"2021-04-13, 07:00",1,0,Top 5 Cryptocurrencies Prices BTC 60 752 79 Bitcoin 0 34 ETH 2 160 86 Ethereum 0 06 BNB 54,positive,0.5,0.5
262,"2021-04-13, 07:01",3,1,Europe UEFA ChampionsLeague 20 00 GMT PSG Place your bets with Bitcoin amp crypto on,neutral,0.0,0.0
263,"2021-04-13, 07:01",0,1,RT Europe UEFA ChampionsLeague 20 00 GMT PSG Place your bets with Bitcoin amp crypto on,neutral,0.0,0.0
264,"2021-04-13, 07:02",0,1,Apr 13 2021 4 00 AM 152 27 ARS USD 1 02 Avg 24h 152 18 ARS USD 9 241 249 ARS BTC 0 81 BTC,neutral,0.0,0.0
265,"2021-04-13, 07:02",0,0,on the 04 13 2021 at 07 02 1BTC was worth 60771 00 Bitcoin Crypto BotcoinUSD Bitfinex,positive,0.3,0.1
266,"2021-04-13, 07:03",0,0,The current price of bitcoin is 60 619 00 It has decreased by 0 204 in the last 24 hours bitcoin btc cryptocurrency,negative,-0.13333333333333333,0.3888888888888889
267,"2021-04-13, 07:15",0,0,The current price of Bitcoin is 60934 00 The current price of BCash is 677 65 or 0 01112105 BTC The current pr,neutral,0.0,0.4000000000000001
268,"2021-04-13, 07:18",1,0,Crypto Top 5 by Market Cap BTC Bitcoin 60 934 00 1 138 63B 0 16 ETH Ethereum 2 165 35 250 54B 0 96,positive,0.5,0.5
269,"2021-04-13, 07:20",0,0,1 Bitcoin price is 60780 14 0 43 1h 2 Ethereum price is 2159 20 0 14 1h 3 Binance Coin price is 548 40,neutral,0.0,0.0
270,"2021-04-13, 07:22",0,0,BTC 60062 00 Up 86 00 0 14 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
271,"2021-04-13, 07:22",0,0,BTC 60153 00 Up 91 00 0 15 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
272,"2021-04-13, 07:22",0,0,BTC 59955 00 Down 198 00 0 33 in the last hour bitcoin bitsmart,negative,-0.07777777777777779,0.17777777777777778
273,"2021-04-13, 07:22",0,0,BTC 60027 00 Up 72 00 0 12 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
274,"2021-04-13, 07:22",0,0,BTC 59904 00 Down 123 00 0 21 in the last hour bitcoin bitsmart,negative,-0.07777777777777779,0.17777777777777778
275,"2021-04-13, 07:22",0,0,BTC 60442 00 Up 538 00 0 89 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
276,"2021-04-13, 07:22",0,0,BTC 60683 00 Up 241 00 0 40 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
277,"2021-04-13, 07:22",0,0,BTC 60793 00 Up 110 00 0 18 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
278,"2021-04-13, 07:22",0,0,BTC 60452 00 Down 341 00 0 56 in the last hour bitcoin bitsmart,negative,-0.07777777777777779,0.17777777777777778
279,"2021-04-13, 07:22",0,0,BTC 60542 00 Up 90 00 0 15 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
280,"2021-04-13, 07:22",0,0,BTC 60674 00 Up 132 00 0 22 in the last hour bitcoin bitsmart,neutral,0.0,0.06666666666666667
281,"2021-04-13, 07:22",0,0,BTC 60595 00 Down 79 00 0 13 in the last hour bitcoin bitsmart,negative,-0.07777777777777779,0.17777777777777778
282,"2021-04-13, 07:26",0,3,RT Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,neutral,0.0,0.0
283,"2021-04-13, 07:46",0,0,Tue Apr 13 09 45 28 2021 10 00 USD 60 853 95 Wght 232 167 Blk 679 025 Size 1 241 6 Txs 2 075 Pool 32 254 75 0 MB bitcoin,neutral,0.0,0.0
284,"2021-04-13, 07:56",1,1,Hourly Price Alert BTC rose by 0 03 to 60 985 00 LTC rose by 1 08 to 258 37 ETH dropped by 1 23 to 2 165,positive,0.6,0.95
285,"2021-04-13, 08:00",1,0,The price of Spaghetti alla Carbonara is 18 002 Satoshis or 0 00018002 BTC 1 BTC 61 050 10 USD 1 USD 1 638 Sat,neutral,0.0,0.0
